expid,mjd,fiber,wavelength,emission_line_coeff,continuum_coeff,x,y,xsig,ysig
55706,58924.54449413,100,3620.379598358972,-0.021425984021798183,-0.018007527890845365,903.153648703385,114.09270079624798,1.0181303810270983,1.1399067437821193
55707,58924.54532435,100,3620.379598358972,-0.021128543438083902,-0.019016700047938206,903.130319685961,114.05630055686129,1.0229960946849677,1.1375923633549547
55708,58924.54625975,100,3620.379598358972,-0.01382323662695395,-0.014401052409029336,903.1482163230393,114.0891510990848,1.0287014293385093,1.1483781831471271
55709,58924.54708252,100,3620.379598358972,-0.014809120439114754,-0.015379860514579735,903.1497428607604,114.08414341010189,1.0267354387643632,1.1498739304284822
55166,58922.05925228,100,3739.857198340004,-0.004514962211672469,-0.0022328812494254446,903.6263745241839,306.2959157151213,1.0611469984555062,1.1404865148432277
55167,58922.06024624,100,3739.857198340004,-0.001114237439261867,-0.0004885000998822164,903.6090050253501,306.2849647403352,1.0650772922456675,1.1460878929822471
55168,58922.06106903,100,3739.857198340004,0.00026069708970033467,0.0003387397428984418,903.6390209662569,306.2782110297808,1.0687312320649014,1.1465698095052004
55169,58922.06189993,100,3739.857198340004,0.0032854973125711062,0.0009204435821190682,903.6239306911585,306.30788227687844,1.0695459067826056,1.1545110968236014
55170,58922.06272496,100,3739.857198340004,0.00010447907889687968,-0.0007884851513096924,903.6147887408628,306.35194721093876,1.06519284367159,1.1540534345117743
55207,58922.12006059,100,3739.857198340004,-0.005686207448008851,-0.0030307591497985564,903.6545243956754,306.27858933835523,1.057827434983578,1.1355575811842353
55208,58922.1208968,100,3739.857198340004,-0.0029609936671872727,-0.0030082132031827857,903.6383306122689,306.29380409547275,1.059188260551532,1.1458281249374385
55209,58922.1217188,100,3739.857198340004,-0.004814663041658229,-0.0037355177409325035,903.669356505705,306.29398470059664,1.06016633510623,1.1461053130768262
55210,58922.12272273,100,3739.857198340004,0.0003547750751988765,-0.0011590545351907178,903.602235479119,306.30106851280266,1.0636949804983795,1.1536627748623391
55211,58922.12354326,100,3739.857198340004,-0.0021423483039242353,-0.0036073847406496995,903.6482702562969,306.31630819351926,1.0583368055837332,1.1487124901806172
55248,58922.1764036,100,3739.857198340004,-0.007989530938670497,-0.005358064119979522,903.6863808483045,306.3074780685797,1.0568848938206634,1.1398513565524877
55249,58922.17722244,100,3739.857198340004,-0.005906569677231577,-0.005042240564730238,903.6505500039185,306.3068262449567,1.0532503368938564,1.143081371495434
